id,scot,mrac,validity,comment,proposedterm
7118,5934,AC9M10A01,Yes,Yes and label as Exponent laws,
7119,7529,AC9M10A01,Yes,Yes,
7120,977,AC9M10A01,Yes,Yes,
7121,4586,AC9M10A02,Yes,Yes,
7122,5824,AC9M10A02,Yes,Yes,
7123,5827,AC9M10A02,Yes,Yes,
7124,6448,AC9M10A02,Yes,Yes,
7125,979,AC9M10A02,Yes,Yes,
7126,5931,AC9M10A03,Yes,Yes,
7127,4586,AC9M10A04,Yes,Yes,
7128,5931,AC9M10A04,Added,No replace with Exponential functions,
7129,5932,AC9M10A04,No,No replace with Exponential functions,
7130,15463,AC9M10A05,Yes,Yes,
7131,16518,AC9M10A05,Yes,Yes and include Conjectures,
7132,5932,AC9M10A05,Yes,Yes,
7133,9619,AC9M10A05,Added,Yes and include Conjectures,
7134,1101,AC9M10M01,No,No,
7135,1603,AC9M10M01,Yes,Yes and include Area units,
7136,3384,AC9M10M01,Added,Yes and include Volume units,
7137,6559,AC9M10M01,Yes,Yes and include Volume units,
7138,6824,AC9M10M01,Added,Yes and include Area units,
7139,15169,AC9M10M02,Yes,Yes,
7140,1180,AC9M10M03,Yes,Yes,
7141,3071,AC9M10M03,Yes,Yes,
7142,5191,AC9M10M03,No,No,
7143,8601,AC9M10M03,Yes,Yes,
7144,1448,AC9M10M04,Yes,Yes,
7145,5855,AC9M10M04,Yes,Yes,
7146,15463,AC9M10M05,No,No,
7147,4586,AC9M10M05,No,No,
7148,749,AC9M10M05,Yes,Yes,
7149,977,AC9M10M05,No,No,
7150,1448,AC9M10N01,Yes,Yes,
7151,641,AC9M10N01,Added,Yes and include Calculations,
7152,7160,AC9M10N01,Yes,Yes,
7153,7608,AC9M10N01,Yes,Yes and include Calculations,
7154,13445,AC9M10P01,Yes,Yes,
7155,13445,AC9M10P02,Yes,Yes,
7156,15188,AC9M10SP01,Yes,Yes,
7157,15515,AC9M10SP01,Yes,Yes,
7158,1628,AC9M10SP01,Yes,Yes,
7159,4917,AC9M10SP01,Yes,Yes,
7160,15478,AC9M10SP02,Yes,Yes,
7161,5041,AC9M10SP02,Yes,Yes,
7162,15463,AC9M10SP03,No,No,
7163,1628,AC9M10SP03,Yes,Yes,
7164,16512,AC9M10SP03,Added,Yes and include Algorithms,
7165,16518,AC9M10SP03,Yes,Yes and include Algorithms,
7166,16712,AC9M10SP03,Yes,Yes,
7167,16912,AC9M10ST01,Added,"No, replace with Statistical analysis",
7168,16934,AC9M10ST01,Added,Yes and include Statistical reports,
7169,4586,AC9M10ST01,Yes,Yes and include Statistical reports,
7170,4825,AC9M10ST01,No,"No, replace with Statistical analysis",
7171,4831,AC9M10ST01,Yes,Yes,
7172,11832,AC9M10ST02,Yes,Yes and include Variability,
7173,11862,AC9M10ST02,Added,Yes and include Variability,
7174,13454,AC9M10ST02,Yes,Yes,
7175,2767,AC9M10ST02,Added,Yes and include Box plots,
7176,3868,AC9M10ST02,Yes,Yes and include Box plots,
7177,4825,AC9M10ST02,No,"No, replace with Central tendency",
7178,4829,AC9M10ST02,Added,"No, replace with Central tendency",
7179,2569,AC9M10ST03,Yes,Yes and include Scatter plots,
7180,6682,AC9M10ST03,Added,Yes and include Scatter plots,
7181,10685,AC9M10ST04,No,"No, replace with Categorical data",
7182,11854,AC9M10ST04,Added,"No, replace with Categorical data",
7183,15145,AC9M10ST04,Yes,Yes,
7184,2569,AC9M10ST05,Yes,Yes,
7185,4825,AC9M10ST05,Yes,Yes,
7186,13470,AC9M1A01,Yes,Yes,
7187,13473,AC9M1A01,Yes,Yes,
7188,8317,AC9M1A01,Yes,Yes,
7189,15463,AC9M1A02,Yes,Yes,
7190,16921,AC9M1A02,Added,No replace with Repeating patterns,
7191,8317,AC9M1A02,No,No replace with Repeating patterns,
7192,1335,AC9M1M01,Added,Yes and add time,
7193,13616,AC9M1M01,Yes,Yes,
7194,1604,AC9M1M01,Yes,Yes and add time,
7195,6559,AC9M1M01,Yes,Yes but use the tag Capacity instead of Volume,
7196,1335,AC9M1M02,No,No,
7197,13616,AC9M1M02,Yes,Yes,
7198,1604,AC9M1M02,Yes,Yes,
7199,11901,AC9M1M03,Yes,Yes but also include Chronological order,
7200,12035,AC9M1M03,Added,Yes but also include Chronological order,
7201,3398,AC9M1M03,Yes,Yes,
7202,15125,AC9M1N01,Added,Yes and include Digits (Numerals),
7203,15132,AC9M1N01,Yes,Yes,
7204,16677,AC9M1N01,Yes,Yes and include Digits (Numerals),
7205,5138,AC9M1N01,Yes,Yes,
7206,12412,AC9M1N02,Yes,Yes,
7207,27,AC9M1N02,Yes,Yes,
7208,4882,AC9M1N02,Yes,Yes,
7209,12412,AC9M1N03,Added,Yes and include Partitioning,
7210,13470,AC9M1N03,Yes,Yes and include Partitioning,
7211,16646,AC9M1N03,Yes,Yes,
7212,10792,AC9M1N04,Added,Yes and include Mental Computation strategies,
7213,1626,AC9M1N04,Yes,Yes and include Mental Computation strategies,
7214,16920,AC9M1N04,Added,Yes and include Part-part-whole,
7215,642,AC9M1N04,Yes,Yes and include Part-part-whole,
7216,16645,AC9M1N06,Added,Equal sharing,
7217,16646,AC9M1N06,Added,label as Equal grouping (Multiplicative),
7218,2274,AC9M1SP01,Yes,Yes,
7219,2275,AC9M1SP01,Yes,Yes and add Classifying,
7220,2757,AC9M1SP01,Added,Yes and add Classifying,
7221,11829,AC9M1SP02,Yes,Yes,
7222,12445,AC9M1SP02,Added,No replace with Relative directions,
7223,5185,AC9M1SP02,No,No replace with Relative directions,
7224,1656,AC9M1ST01,Added,Yes and add Data displays,
7225,4837,AC9M1ST01,Yes,Yes and add Data displays,
7226,11854,AC9M1ST02,Yes,Yes,
7227,1656,AC9M1ST02,Yes,Yes,
7228,9612,AC9M1ST02,Yes,Yes,
7229,16914,AC9M2A01,Added,No replace with additive patterns,
7230,7774,AC9M2A01,No,No replace with additive patterns,
7231,1626,AC9M2A02,Yes,New CD for v9 Subtraction,
7232,16920,AC9M2A02,Yes,New CD for v9 Part-part-whole,
7233,7991,AC9M2A03,Yes,New CD for v9 Multiplication tables facts,
7234,13616,AC9M2M01,Yes,Yes,
7235,1604,AC9M2M01,Yes,Yes,
7236,4961,AC9M2M01,Yes,Yes,
7237,6559,AC9M2M01,Yes,Yes but use alternative label Capacity instead of Volume,
7238,5569,AC9M2M02,Yes,Yes,
7239,6379,AC9M2M02,Yes,Yes,
7240,6383,AC9M2M02,Yes,Yes,
7241,11901,AC9M2M03,Yes,Yes,
7242,1335,AC9M2M03,No,No,
7243,218,AC9M2M03,No,No,
7244,219,AC9M2M03,Yes,Yes,
7245,1125,AC9M2M04,Yes,Yes,
7246,3398,AC9M2M04,Yes,Yes,
7247,15125,AC9M2N01,Added,No replace with Numerals,
7248,15132,AC9M2N01,Yes,Yes,
7249,4171,AC9M2N01,No,No replace with Numerals,
7250,5138,AC9M2N01,Yes,Yes,
7251,12412,AC9M2N02,Yes,yes,
7252,16646,AC9M2N02,No,No replace with Zero,
7253,4882,AC9M2N02,Yes,Yes,
7254,8146,AC9M2N02,Added,No replace with Zero,
7255,1624,AC9M2N03,Yes,Yes,
7256,5569,AC9M2N03,Yes,Yes,
7257,6379,AC9M2N03,Yes,Yes,
7258,6383,AC9M2N03,Yes,Yes,
7259,15116,AC9M2N04,Yes,Yes but use alternative label Number Sentences,
7260,1626,AC9M2N04,Yes,Yes,
7261,16920,AC9M2N04,Added,Yes and also include Part-part-whole,
7262,642,AC9M2N04,Yes,Yes and also include Part-part-whole,
7263,15215,AC9M2N05,Yes,Yes,
7264,1625,AC9M2N05,Yes,Yes,
7265,15116,AC9M2N06,No,No,
7266,2875,AC9M2N06,Added,No replace with Personal Finance,
7267,3287,AC9M2N06,No,No replace with Personal Finance,
7268,641,AC9M2N06,No,No,
7269,2274,AC9M2SP01,Yes,Yes and include Classification,
7270,2757,AC9M2SP01,Added,Yes and include Classification,
7271,11829,AC9M2SP02,Yes,Yes,
7272,12445,AC9M2SP02,Yes,Yes,
7273,1877,AC9M2SP02,Yes,Yes,
7274,11854,AC9M2ST01,Yes,yes and include Data Collection,
7275,1654,AC9M2ST01,Yes,Yes and include Observation (data),
7276,4229,AC9M2ST01,Added,Yes and Include Digital Technologies,
7277,4828,AC9M2ST01,Added,yes and include Data Collection,
7278,5595,AC9M2ST01,Yes,Yes and Include Digital Technologies,
7279,9631,AC9M2ST01,Added,Yes and include Observation (data),
7280,1656,AC9M2ST02,Added,No replace with Data representation,
7281,3868,AC9M2ST02,No,No replace with Data representation,
7282,15116,AC9M3A01,Yes,Yes,
7283,1626,AC9M3A01,Yes,Yes,
7284,642,AC9M3A01,Yes,Yes,
7285,10792,AC9M3A02,Yes,Yes,
7286,12412,AC9M3A02,Yes,Yes,
7287,12414,AC9M3A02,Yes,Yes,
7288,15463,AC9M3A02,Added,Yes and include Generalisation,
7289,1626,AC9M3A02,Yes,Yes,
7290,642,AC9M3A02,Yes,Yes and include Generalisation,
7291,10792,AC9M3A03,Yes,Yes,
7292,12414,AC9M3A03,Yes,Yes,
7293,15463,AC9M3A03,Yes,Yes,
7294,1622,AC9M3A03,Yes,Yes,
7295,7991,AC9M3A03,Yes,Yes and re-label as Multiplication facts,
7296,7790,AC9M3M01,Yes,Yes,
7297,1604,AC9M3M02,Added,Yes and include Length,
7298,2686,AC9M3M02,Yes,Yes,
7299,6559,AC9M3M02,Yes,Yes but use alternative label Capacity instead of Volume,
7300,715,AC9M3M02,Yes,Yes and include Length,
7301,1335,AC9M3M03,Yes,Yes,
7302,3398,AC9M3M03,Yes,Yes,
7303,1126,AC9M3M04,Yes,Yes,
7304,3398,AC9M3M04,Yes,Yes,
7305,1190,AC9M3M05,Yes,Yes and include alternative label Measures of turn,
7306,624,AC9M3M05,Added,Yes and include alternative label Measures of turn,
7307,2229,AC9M3M06,Yes,Yes,
7308,15125,AC9M3N01,Added,Yes and include Numerals,
7309,15132,AC9M3N01,Yes,Yes,
7310,4171,AC9M3N01,Yes,Yes,
7311,4882,AC9M3N01,Yes,Yes and include Numerals,
7312,5138,AC9M3N01,Yes,Yes,
7313,13416,AC9M3N02,Yes,yes,
7314,12412,AC9M3N03,Yes,Yes and include Written Calculations,
7315,13879,AC9M3N03,Added,Yes and include Written Calculations,
7316,1626,AC9M3N03,Yes,Yes,
7317,4882,AC9M3N03,Yes,Yes,
7318,642,AC9M3N03,Yes,Yes,
7319,15116,AC9M3N04,Added,Include alternative label Number Sentences,
7320,1622,AC9M3N04,Added,Yes and include Division,
7321,1625,AC9M3N04,Yes,Yes and include Division,
7322,16522,AC9M3N04,Added,Include Visualisation tools,
7323,16917,AC9M3N05,Added,Missing CD include Estimation,
7324,230,AC9M3N05,Added,Missing CD inlcude Counting,
7325,15116,AC9M3N06,No,No,
7326,16512,AC9M3N07,Yes,Yes,
7327,16518,AC9M3N07,Yes,Yes,
7328,7774,AC9M3N07,Yes,Yes,
7329,15213,AC9M3P01,Added,Additional CD  include Likelihood,
7330,11862,AC9M3P02,Yes,Yes,
7331,3430,AC9M3P02,No,No replace with Observations (Data),
7332,9631,AC9M3P02,Added,No replace with Observations (Data),
7333,2275,AC9M3SP01,Yes,Yes and include Classification,
7334,2757,AC9M3SP01,Added,Yes and include Classification,
7335,12445,AC9M3SP02,Yes,Yes,
7336,13315,AC9M3SP02,Yes,Yes,
7337,1877,AC9M3SP02,Yes,Yes,
7338,11833,AC9M3ST01,Yes,Yes and include Observations (Data),
7339,11854,AC9M3ST01,Yes,Yes and include Data Collection,
7340,4828,AC9M3ST01,Added,Yes and include Data Collection,
7341,8948,AC9M3ST01,Yes,Yes,
7342,9612,AC9M3ST01,Yes,Yes,
7343,9631,AC9M3ST01,Added,Yes and include Observations (Data),
7344,3868,AC9M3ST02,Yes,Yes,
7345,4825,AC9M3ST02,Yes,Yes,
7346,11833,AC9M3ST03,Yes,Only include if Statistical Investigation Process is the driver,
7347,11854,AC9M3ST03,No,No Statistical Investigation process,
7348,3868,AC9M3ST03,Yes,Only include if Statistical Investigation Process is the driver,
7349,4825,AC9M3ST03,Yes,Only include if Statistical Investigation Process is the driver,
7350,12412,AC9M4A01,Yes,Yes,
7351,15116,AC9M4A01,No,No -finding missing values expressed as symbols. Note 'Pronumerals' is not language of the curriculum.  Not Number sentences. Could be an alternative for Equations,
7352,1626,AC9M4A01,Yes,Yes,
7353,642,AC9M4A01,Yes,Yes,
7354,12412,AC9M4A02,Added,Yes and include Associativity,
7355,12414,AC9M4A02,Yes,Yes and include Associativity,
7356,12416,AC9M4A02,Yes,Yes,
7357,7991,AC9M4A02,Yes,Yes but relabelled as Multiplication facts,
7358,1101,AC9M4M01,Yes,Yes,
7359,2331,AC9M4M01,Added,Yes and include Scales(Measurement),
7360,715,AC9M4M01,Yes,Yes and include Scales(Measurement),
7361,1101,AC9M4M02,Yes,Yes and include Informal units,
7362,13616,AC9M4M02,Added,Yes and include Informal units,
7363,1601,AC9M4M02,Yes,Yes,
7364,7482,AC9M4M02,Yes,Yes,
7365,1335,AC9M4M03,Yes,Yes,
7366,13422,AC9M4M03,Yes,Yes,
7367,1176,AC9M4M04,Yes,Yes,
7368,624,AC9M4M04,Yes,Yes,
7369,4880,AC9M4N01,Yes,Yes,
7370,4882,AC9M4N01,Yes,Yes,
7371,13465,AC9M4N02,Yes,Yes but change label to Parity (Natural Numbers),
7372,15137,AC9M4N03,Yes,Yes,
7373,4880,AC9M4N03,Yes,Yes,
7374,5834,AC9M4N03,Yes,Yes,
7375,15120,AC9M4N04,Yes,Yes,
7376,2761,AC9M4N04,Yes,Yes,
7377,5138,AC9M4N04,Yes,Yes,
7378,7912,AC9M4N04,Yes,Yes,
7379,1622,AC9M4N05,Yes,Yes,
7380,1625,AC9M4N05,Yes,Yes,
7381,2266,AC9M4N05,Yes,Yes,
7382,4882,AC9M4N05,Yes,Yes,
7383,12412,AC9M4N06,Yes,Yes,
7384,12414,AC9M4N06,Yes,Yes,
7385,12416,AC9M4N06,Yes,Yes,
7386,641,AC9M4N06,Yes,Yes,
7387,16917,AC9M4N07,Added,Yes and include Estimation,
7388,5855,AC9M4N07,Yes,Yes and include Estimation,
7389,2875,AC9M4N08,Added,No replace with Personal Finance,
7390,4279,AC9M4N08,No,No replace with Personal Finance,
7391,1625,AC9M4N09,No,No use Number patterns,
7392,16512,AC9M4N09,Added,No use Algorithms,
7393,16518,AC9M4N09,Yes,Yes,
7394,6103,AC9M4N09,Added,No use Number patterns,
7395,642,AC9M4N09,No,No use Algorithms,
7396,15213,AC9M4P01,Yes,Yes,
7397,13445,AC9M4P02,No,No replace with Independence (Experiments),
7398,13880,AC9M4P02,Added,No replace with Independence (Experiments),
7399,3430,AC9M4P02,Yes,"Yes,  use alternative label Chance and include Experimental outcomes",
7400,9631,AC9M4P02,Added,"Yes,  use alternative label Chance and include Experimental outcomes",
7401,1523,AC9M4SP01,No,No replace with 3D objects,
7402,2275,AC9M4SP01,Added,No replace with 3D objects,
7403,4234,AC9M4SP01,Yes,Yes,
7404,7231,AC9M4SP01,Yes,Yes,
7405,11829,AC9M4SP02,Yes,Yes,
7406,12445,AC9M4SP02,Added,Yes and inlcude Relative directions,
7407,13315,AC9M4SP02,Yes,Yes and inlcude Relative directions,
7408,6705,AC9M4SP02,Yes,Yes,
7409,2274,AC9M4SP03,Yes,Yes and include Computer aided drawing or alternative label as Dynamic Geometric software,
7410,3871,AC9M4SP03,Added,Yes and include Computer aided drawing or alternative label as Dynamic Geometric software,
7411,7535,AC9M4SP03,Yes,Yes,
7412,8317,AC9M4SP03,Yes,Yes,
7413,8740,AC9M4SP03,Yes,Yes,
7414,11833,AC9M4ST01,Yes,Yes,
7415,11854,AC9M4ST01,Yes,yes and include Data Collection,
7416,2241,AC9M4ST01,Yes,Yes and include Data interpretation,
7417,4825,AC9M4ST01,Added,Yes and include Data interpretation,
7418,4828,AC9M4ST01,Added,yes and include Data Collection,
7419,6679,AC9M4ST01,Yes,Yes,
7420,8948,AC9M4ST01,Yes,Yes,
7421,11833,AC9M4ST02,Yes,Yes,
7422,11854,AC9M4ST02,Yes,Yes,
7423,11862,AC9M4ST02,Added,Yes and include Variation (Statistics),
7424,1656,AC9M4ST02,Yes,Yes and include Variation (Statistics),
7425,4825,AC9M4ST03,No,No,
7426,7213,AC9M5A01,Yes,Yes and include Multiplication tables facts,
7427,7991,AC9M5A01,Added,Yes and include Multiplication tables facts,
7428,981,AC9M5A01,Yes,Yes,
7429,15116,AC9M5A02,No,No -finding missing values expressed as symbols.   Not Number sentences. Could be an alternative label for Equations,
7430,981,AC9M5A02,Yes,Yes,
7431,1101,AC9M5M01,Yes,Yes,
7432,1604,AC9M5M01,Yes,Yes,
7433,4961,AC9M5M01,Yes,Yes,
7434,6559,AC9M5M01,Yes,Yes with label as Capacity,
7435,1101,AC9M5M02,Yes,Yes,
7436,1601,AC9M5M02,Yes,Yes,
7437,4279,AC9M5M02,No,No,
7438,7482,AC9M5M02,Yes,Yes,
7439,13422,AC9M5M03,Yes,Yes,
7440,13423,AC9M5M03,Yes,Yes,
7441,4279,AC9M5M03,No,No,
7442,1176,AC9M5M04,Yes,Yes,
7443,624,AC9M5M04,Yes,Yes,
7444,7781,AC9M5M04,Yes,Yes,
7445,15132,AC9M5N01,Yes,Yes,
7446,4880,AC9M5N01,Yes,Yes,
7447,4882,AC9M5N01,Yes,Yes,
7448,5138,AC9M5N01,Yes,Yes,
7449,15463,AC9M5N010,Added,Yes and include Generalisation,
7450,16512,AC9M5N010,Added,Yes and include Algorithms,
7451,16518,AC9M5N010,Yes,Yes and include Algorithms,
7452,7774,AC9M5N010,Yes,Yes and include Generalisation,
7453,981,AC9M5N010,Yes,Yes,
7454,981,AC9M5N02,Yes,Yes,
7455,15137,AC9M5N03,Yes,Yes,
7456,5138,AC9M5N03,Yes,Yes,
7457,7912,AC9M5N03,Yes,Yes,
7458,981,AC9M5N03,Yes,Yes,
7459,1624,AC9M5N04,Yes,Yes but use Alternative label of Fractions and decimals,
7460,4886,AC9M5N04,Yes,Yes,
7461,1626,AC9M5N05,Yes,Yes,
7462,2761,AC9M5N05,Yes,Yes,
7463,642,AC9M5N05,Yes,Yes,
7464,12412,AC9M5N06,Yes,Yes and include Calculators,
7465,12414,AC9M5N06,Yes,Yes,
7466,12416,AC9M5N06,Yes,Yes,
7467,13879,AC9M5N06,Yes,Yes,
7468,1625,AC9M5N06,Yes,Yes,
7469,1627,AC9M5N06,Added,Yes and include Calculators,
7470,10792,AC9M5N07,Yes,Yes,
7471,13879,AC9M5N07,Yes,Yes,
7472,1622,AC9M5N07,Yes,Yes,
7473,5206,AC9M5N07,Yes,Yes,
7474,7912,AC9M5N07,Yes,Yes,
7475,16917,AC9M5N08,Added,Yes and include Estimation,
7476,5855,AC9M5N08,Yes,Yes and include Estimation,
7477,4279,AC9M5N09,No,No,
7478,15148,AC9M5P02,Yes,Yes,
7479,15213,AC9M5P02,Yes,Yes and include Observations (Data),
7480,3430,AC9M5P02,Yes,Yes and use alternative label Chance,
7481,9631,AC9M5P02,Added,Yes and include Observations (Data),
7482,2275,AC9M5SP01,Yes,Yes,
7483,7608,AC9M5SP01,Yes,Yes,
7484,8100,AC9M5SP01,Yes,Yes,
7485,12445,AC9M5SP02,Added,No replace with Relative directions,
7486,2322,AC9M5SP02,No,No replace with Relative directions,
7487,4438,AC9M5SP02,Yes,Yes,
7488,11963,AC9M5SP03,Yes,Yes and include Computer aided drawing or alternative label as Dynamic Geometric software,
7489,3871,AC9M5SP03,Added,Yes and include Computer aided drawing or alternative label as Dynamic Geometric software,
7490,7535,AC9M5SP03,Yes,Yes,
7491,8658,AC9M5SP03,Yes,Yes,
7492,8738,AC9M5SP03,Yes,Yes,
7493,8740,AC9M5SP03,Yes,Yes,
7494,11833,AC9M5ST01,Yes,Yes,
7495,11854,AC9M5ST01,Yes,Yes,
7496,4825,AC9M5ST01,Yes,Yes and include Data Collection,
7497,4828,AC9M5ST01,Added,Yes and include Data Collection,
7498,7799,AC9M5ST01,Yes,Yes,
7499,4825,AC9M5ST02,Yes,Yes,
7500,6677,AC9M5ST02,Yes,Yes,
7501,4825,AC9M5ST03,No,No,
7502,15116,AC9M6A01,Yes,Yes with label Number Sentences,
7503,16919,AC9M6A01,Added,No and replace with Growing patterns,
7504,6103,AC9M6A01,No,No and replace with Growing patterns,
7505,8644,AC9M6A01,Yes,Yes,
7506,12412,AC9M6A02,Yes,Yes,
7507,12416,AC9M6A02,Yes,Yes,
7508,2773,AC9M6A02,Yes,Yes and include Order of operations,
7509,7775,AC9M6A02,Added,Yes and include Order of operations,
7510,977,AC9M6A02,No,No,
7511,15463,AC9M6A03,Added,Yes and include Generalisation,
7512,16518,AC9M6A03,Yes,Yes and include Generalisation,
7513,6103,AC9M6A03,No,No and replace with Number patterns,
7514,7774,AC9M6A03,Added,No and replace with Number patterns,
7515,15219,AC9M6M01,Yes,Yes,
7516,2686,AC9M6M01,Yes,Yes and label as Mass units,
7517,2796,AC9M6M01,Yes,Yes and label as Length units,
7518,3384,AC9M6M01,Yes,Yes and label as Capacity units,
7519,1601,AC9M6M02,Yes,Yes,
7520,8155,AC9M6M02,Yes,Yes,
7521,12481,AC9M6M03,Yes,Yes,
7522,1335,AC9M6M03,Yes,Yes,
7523,4838,AC9M6M03,Yes,Yes,
7524,1187,AC9M6M04,Yes,Yes and include Revolution (Angles),
7525,1189,AC9M6M04,Added,Yes and include Revolution (Angles),
7526,1192,AC9M6M04,No,No replace with Supplementary angles,
7527,1193,AC9M6M04,Added,No replace with Supplementary angles,
7528,11886,AC9M6N01,Yes,Yes,
7529,2875,AC9M6N01,Added,Yes and include Personal finance,
7530,5135,AC9M6N01,Added,No replace with Directed number,
7531,5136,AC9M6N01,Yes,Yes and include Personal finance,
7532,5138,AC9M6N01,Yes,Yes,
7533,7786,AC9M6N01,No,No replace with Directed number,
7534,12412,AC9M6N02,Added,Yes and include Associativity,
7535,12414,AC9M6N02,Added,Yes and include Commutativity,
7536,4170,AC9M6N02,Yes,Yes and include Associativity,
7537,6135,AC9M6N02,Yes,yes and include Factors,
7538,8072,AC9M6N02,Yes,Yes and include Commutativity,
7539,981,AC9M6N02,Added,yes and include Factors,
7540,15132,AC9M6N03,Added,Yes and include Numerical order,
7541,5138,AC9M6N03,Yes,Yes and include Numerical order,
7542,5834,AC9M6N03,Yes,Yes,
7543,6379,AC9M6N03,Yes,Yes,
7544,6383,AC9M6N03,Yes,Yes,
7545,6384,AC9M6N03,Yes,Yes,
7546,1626,AC9M6N04,Yes,Yes,
7547,16917,AC9M6N04,Added,Yes and include Estimation,
7548,4880,AC9M6N04,Yes,Yes,
7549,5855,AC9M6N04,Yes,Yes,
7550,642,AC9M6N04,Yes,Yes and include Estimation,
7551,15137,AC9M6N05,No,No,
7552,1626,AC9M6N05,Yes,Yes,
7553,5834,AC9M6N05,Yes,Yes,
7554,642,AC9M6N05,Yes,Yes,
7555,1622,AC9M6N06,Yes,Yes,
7556,1625,AC9M6N06,Yes,Yes and include Multiplication tables facts,
7557,16917,AC9M6N06,Added,Yes and include Estimation,
7558,2266,AC9M6N06,Added,Yes and include Base ten number system,
7559,4880,AC9M6N06,Yes,Yes and include Estimation,
7560,4882,AC9M6N06,Yes,Yes and include Base ten number system,
7561,7991,AC9M6N06,Added,Yes and include Multiplication tables facts,
7562,1624,AC9M6N07,Yes,Yes,
7563,1627,AC9M6N07,Yes,Yes,
7564,4880,AC9M6N07,Yes,Yes,
7565,4886,AC9M6N07,Yes,Yes,
7566,5169,AC9M6N07,Yes,Yes,
7567,16917,AC9M6N08,Added,Yes and include Estimation,
7568,2875,AC9M6N08,Added,Yes and include Personal finance,
7569,4886,AC9M6N08,Yes,Yes and include Estimation,
7570,8644,AC9M6N08,Yes,Yes and include Personal finance,
7571,15116,AC9M6N09,No,No,
7572,1627,AC9M6N09,No,No,
7573,16712,AC9M6N09,No,No,
7574,749,AC9M6N09,No,No,
7575,15148,AC9M6P01,Yes,Yes,
7576,15148,AC9M6P02,Yes,Yes and include Observations (Data),
7577,9631,AC9M6P02,Added,Yes and include Observations (Data),
7578,4614,AC9M6SP01,Yes,Yes,
7579,8550,AC9M6SP01,Yes,Yes,
7580,11886,AC9M6SP02,Yes,Yes,
7581,3252,AC9M6SP02,Yes,Yes,
7582,11963,AC9M6SP03,Yes,Yes,
7583,3871,AC9M6SP03,Added,Yes and include Computer aided drawing or alternative label as Dynamic Geometric software,
7584,6565,AC9M6SP03,Yes,Yes and include Computer aided drawing or alternative label as Dynamic Geometric software,
7585,8658,AC9M6SP03,Yes,Yes,
7586,8738,AC9M6SP03,Yes,Yes,
7587,11832,AC9M6ST01,Yes,Yes,
7588,11864,AC9M6ST01,Yes,Yes,
7589,1656,AC9M6ST01,No,No replace with Graphs (Data representation),
7590,3868,AC9M6ST01,Added,No replace with Graphs (Data representation),
7591,4828,AC9M6ST01,No,No,
7592,7799,AC9M6ST01,Yes,Yes,
7593,1656,AC9M6ST02,Yes,Yes,
7594,4586,AC9M6ST02,Yes,Yes,
7595,4825,AC9M6ST02,Yes,Yes replace with Data collection,
7596,4828,AC9M6ST02,Added,Yes replace with Data collection,
7597,4586,AC9M6ST03,No,No,
7598,4825,AC9M6ST03,No,No,
7599,13884,AC9M7A01,Yes,Yes,
7600,15171,AC9M7A01,Yes,Yes,
7601,977,AC9M7A01,Yes,Yes,
7602,15171,AC9M7A02,Yes,Yes,
7603,7529,AC9M7A02,Yes,Yes,
7604,13884,AC9M7A03,Yes,Yes,
7605,5824,AC9M7A03,Yes,Yes,
7606,3868,AC9M7A04,No,No replace with Functions and graphs,
7607,6448,AC9M7A04,Added,No replace with Functions and graphs,
7608,11886,AC9M7A05,Yes,Yes,
7609,1654,AC9M7A05,Yes,Yes,
7610,16919,AC9M7A05,Added,No replace with Growing patterns,
7611,6103,AC9M7A05,No,No replace with Growing patterns,
7612,13884,AC9M7A06,Yes,Yes and include Transposition (Mathematics),
7613,15542,AC9M7A06,Added,Yes and include Transposition (Mathematics),
7614,16518,AC9M7A06,Yes,Yes,
7615,977,AC9M7A06,Yes,Yes and label as Mathematical formulas,
7616,1601,AC9M7M01,Yes,Yes and include Triangles,
7617,622,AC9M7M01,Added,Yes and include Triangles,
7618,6824,AC9M7M01,Yes,Yes and label as Area Units,
7619,8288,AC9M7M01,Added,Include Parallelograms,
7620,3384,AC9M7M02,Yes,Yes and label as Volume units,
7621,4649,AC9M7M02,Added,Yes and include Rectangular prisms,
7622,6559,AC9M7M02,Yes,Yes and include Rectangular prisms,
7623,8551,AC9M7M02,Yes,Yes and include Triangular prisms,
7624,8552,AC9M7M02,Added,Yes and include Triangular prisms,
7625,3753,AC9M7M03,Yes,Yes,
7626,3754,AC9M7M03,Yes,Yes,
7627,3758,AC9M7M03,Yes,Yes,
7628,7229,AC9M7M03,Yes,Yes,
7629,13460,AC9M7M04,Yes,Yes,
7630,15118,AC9M7M04,Yes,Yes,
7631,1185,AC9M7M05,Yes,Yes,
7632,4234,AC9M7M05,Yes,Yes,
7633,15116,AC9M7M06,No,No,
7634,16712,AC9M7M06,No,No,
7635,4586,AC9M7M06,No,No,
7636,6385,AC9M7M06,Yes,Yes,
7637,6135,AC9M7N01,Yes,Yes,
7638,8737,AC9M7N01,Yes,Yes,
7639,5934,AC9M7N02,Yes,Yes,
7640,8072,AC9M7N02,Yes,Yes,
7641,2266,AC9M7N03,Yes,Yes,
7642,4882,AC9M7N03,Yes,Yes,
7643,5934,AC9M7N03,Yes,Yes,
7644,1624,AC9M7N04,Yes,Yes  and label as Fractions and decimals,
7645,4880,AC9M7N04,Yes,Yes,
7646,4886,AC9M7N04,Yes,Yes,
7647,5138,AC9M7N04,Added,Yes and include Number lines,
